nID;nID_Service;nID_Place;nID_City;nID_Region;nID_ServiceType;oData;sURL;bHidden;nID_Subject_Operator;bTest;sNote;asAuth;nID_Server
899;1383;483;483;NULL;4;{"processDefinitionId":"dnepr_soc_help_176:1:1"};;false;14;false;;BankID,EDS;0
900;780;483;483;NULL;4;{"processDefinitionId":"dnepr_soc_help_157:1:1"};;false;14;false;;BankID,EDS;0
901;776;483;483;NULL;4;{"processDefinitionId":"dnepr_soc_help_147:1:1"};;false;14;false;;BankID,EDS;0
902;762;483;483;NULL;4;{"processDefinitionId":"dnepr_soczah_139:1:1"};;false;14;false;;BankID,EDS;0
903;778;483;483;NULL;4;{"processDefinitionId":"dnepr_soczah_160:1:1"};;false;14;false;;BankID,EDS;0
904;775;483;483;NULL;4;{"processDefinitionId":"dnepr_soczah_154:1:1"};;false;14;false;;BankID,EDS;0
905;779;483;483;NULL;4;{"processDefinitionId":"dnepr_soczah_165:1:1"};;false;14;false;;BankID,EDS;0
906;781;483;483;NULL;4;{"processDefinitionId":"dnepr_soczah_163:1:1"};;false;14;false;;BankID,EDS;0
907;777;483;483;NULL;4;{"processDefinitionId":"dnepr_soczah_156:1:1"};;false;14;false;;BankID,EDS;0
908;759;483;483;NULL;4;{"processDefinitionId":"dnepr_soczah_142:1:1"};;false;14;false;;BankID,EDS;0
909;752;483;483;NULL;4;{"processDefinitionId":"socialhelp_kidsUkraine:1:1"};;false;14;false;;BankID,EDS;0
910;4;108;108;NULL;4;{"processDefinitionId":"cnap_293:1:1"};;false;225;false;;BankID,EDS;0
911;4;111;111;NULL;4;{"processDefinitionId":"cnap_293:1:1"};;false;225;true;;BankID,EDS;0
912;130;1;1;NULL;4;{"processDefinitionId":"dnepr_gas_371:1:1"};;false;1;true;;BankID,EDS;0
913;137;50009;NULL;9;4;{"processDefinitionId":"dnepr_cnap_254:1:1"};;false;305;true;;EDS;0
914;99;465;465;NULL;4;{"processDefinitionId":"dnepr_cnap_231:1:1"};;false;225;true;;BankID,EDS;0
915;41;465;465;NULL;4;{"processDefinitionId":"dnepr_cnap_225:1:1"};;false;225;true;;BankID,EDS;0
916;47;484;484;NULL;4;{"processDefinitionId":"dnepr_cnap_233:1:1"};;false;225;true;;BankID,EDS;0
917;957;151;151;NULL;4;{"processDefinitionId":"dnepr_cnap_238a:1:1"};;false;225;true;;BankID,EDS;0
918;725;484;484;NULL;4;{"processDefinitionId":"dnepr_cnap_305:1:1"};;false;225;true;;BankID,EDS;0
919;725;151;151;NULL;4;{"processDefinitionId":"dnepr_cnap_305:1:1"};;false;225;true;;BankID,EDS;0
920;1403;50003;NULL;3;4;{"processDefinitionId":"ternopol_oda_239:1:1"};;false;1;true;;BankID,EDS;0
921;29;479;479;NULL;4;{"processDefinitionId":"dnepr_dms-89:1:1"};;false;225;true;;BankID,EDS;0
922;26;479;479;NULL;4;{"processDefinitionId":"dnepr_dms-89s:1:1"};;false;225;true;;BankID,EDS;0
923;24;479;479;NULL;4;{"processDefinitionId":"dnepr_dms-294:1:1"};;false;225;true;;BankID,EDS;0
924;184;479;479;NULL;4;{"processDefinitionId":"dnepr_dms-212:1:1"};;false;225;true;;BankID,EDS;0
925;185;479;479;NULL;4;{"processDefinitionId":"dnepr_dms-212s:1:1"};;false;225;true;;BankID,EDS;0
926;173;479;479;NULL;4;{"processDefinitionId":"dnepr_dms-227:1:1"};;false;225;true;;BankID,EDS;0
927;175;479;479;NULL;4;{"processDefinitionId":"dnepr_dms-257:1:1"};;false;225;true;;BankID,EDS;0
928;1431;479;479;NULL;4;{"processDefinitionId":"dnepr_dms-272:1:1"};;false;225;true;;BankID,EDS;0
929;1432;479;479;NULL;4;{"processDefinitionId":"dnepr_dms-272kr:1:1"};;false;225;true;;BankID,EDS;0
930;25;479;479;NULL;4;{"processDefinitionId":"dnepr_dms-280:1:1"};;false;225;true;;BankID,EDS;0
931;29;480;480;NULL;4;{"processDefinitionId":"dnepr_dms-89:1:1"};;false;225;true;;BankID,EDS;0
932;26;480;480;NULL;4;{"processDefinitionId":"dnepr_dms-89s:1:1"};;false;225;true;;BankID,EDS;0
933;24;480;480;NULL;4;{"processDefinitionId":"dnepr_dms-294:1:1"};;false;225;true;;BankID,EDS;0
934;184;480;480;NULL;4;{"processDefinitionId":"dnepr_dms-212:1:1"};;false;225;true;;BankID,EDS;0
935;185;480;480;NULL;4;{"processDefinitionId":"dnepr_dms-212s:1:1"};;false;225;true;;BankID,EDS;0
936;173;480;480;NULL;4;{"processDefinitionId":"dnepr_dms-227:1:1"};;false;225;true;;BankID,EDS;0
937;175;480;480;NULL;4;{"processDefinitionId":"dnepr_dms-257:1:1"};;false;225;true;;BankID,EDS;0
938;1431;480;480;NULL;4;{"processDefinitionId":"dnepr_dms-272:1:1"};;false;225;true;;BankID,EDS;0
939;1432;480;480;NULL;4;{"processDefinitionId":"dnepr_dms-272kr:1:1"};;false;225;true;;BankID,EDS;0
940;25;480;480;NULL;4;{"processDefinitionId":"dnepr_dms-280:1:1"};;false;225;true;;BankID,EDS;0
941;29;485;485;NULL;4;{"processDefinitionId":"dnepr_dms-89:1:1"};;false;225;false;;BankID,EDS;0
942;26;485;485;NULL;4;{"processDefinitionId":"dnepr_dms-89s:1:1"};;false;225;false;;BankID,EDS;0
943;24;485;485;NULL;4;{"processDefinitionId":"dnepr_dms-294:1:1"};;false;225;false;;BankID,EDS;0
944;184;485;485;NULL;4;{"processDefinitionId":"dnepr_dms-212:1:1"};;false;225;false;;BankID,EDS;0
945;185;485;485;NULL;4;{"processDefinitionId":"dnepr_dms-212s:1:1"};;false;225;false;;BankID,EDS;0
946;173;485;485;NULL;4;{"processDefinitionId":"dnepr_dms-227:1:1"};;false;225;false;;BankID,EDS;0
947;175;485;485;NULL;4;{"processDefinitionId":"dnepr_dms-257:1:1"};;false;225;false;;BankID,EDS;0
948;1431;485;485;NULL;4;{"processDefinitionId":"dnepr_dms-272:1:1"};;false;225;false;;BankID,EDS;0
949;1432;485;485;NULL;4;{"processDefinitionId":"dnepr_dms-272kr:1:1"};;false;225;false;;BankID,EDS;0
950;25;485;485;NULL;4;{"processDefinitionId":"dnepr_dms-280:1:1"};;false;225;false;;BankID,EDS;0
951;25;99;99;NULL;4;{"processDefinitionId":"dnepr_dms-280:1:1"};;false;225;false;;BankID,EDS;0
952;173;99;99;NULL;4;{"processDefinitionId":"dnepr_dms-227:1:1"};;false;225;false;;BankID,EDS;0
953;175;99;99;NULL;4;{"processDefinitionId":"dnepr_dms-257:1:1"};;false;225;false;;BankID,EDS;0
954;659;125;125;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk_2:1:1"};;false;225;false;;BankID,EDS;0
955;103;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_381:1:1"};;false;1;true;;BankID,EDS;0
956;1403;50013;NULL;13;4;{"processDefinitionId":"ternopol_oda_239:1:1"};;false;1;false;;BankID,EDS;0
957;659;10;10;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk_2:1:1"};;false;212;true;;BankID,EDS;0
958;1428;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_383:1:1"};;false;1;true;;BankID,EDS;0
959;34;NULL;NULL;NULL;4;{"processDefinitionId":"infrastr_384:1:1"};;false;1;true;;BankID,EDS;0
960;1417;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_386:1:1"};;false;1;true;;BankID,EDS;0
961;11;474;474;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
962;11;482;482;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
963;11;483;483;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;false;;BankID,EDS;0
964;676;1;1;NULL;4;{"processDefinitionId":"dnepr_mvk_291_common:1:1"};;false;1;true;;BankID,EDS;0
965;161;50003;NULL;3;4;{"processDefinitionId":"ternopol_oda_209:1:1"};;false;209;true;;BankID,EDS;0
966;11;486;486;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;false;;BankID,EDS;0
967;161;486;486;NULL;4;{"processDefinitionId":"ternopol_oda_209:1:1"};;false;212;false;;BankID,EDS;0
968;29;92;92;NULL;4;{"processDefinitionId":"dnepr_dms-89:1:1"};;false;225;false;;BankID,EDS;0
969;26;92;92;NULL;4;{"processDefinitionId":"dnepr_dms-89s:1:1"};;false;225;false;;BankID,EDS;0
970;24;92;92;NULL;4;{"processDefinitionId":"dnepr_dms-294:1:1"};;false;225;false;;BankID,EDS;0
971;184;92;92;NULL;4;{"processDefinitionId":"dnepr_dms-212:1:1"};;false;225;false;;BankID,EDS;0
972;185;92;92;NULL;4;{"processDefinitionId":"dnepr_dms-212s:1:1"};;false;225;false;;BankID,EDS;0
973;173;92;92;NULL;4;{"processDefinitionId":"dnepr_dms-227:1:1"};;false;225;false;;BankID,EDS;0
974;175;92;92;NULL;4;{"processDefinitionId":"dnepr_dms-257:1:1"};;false;225;false;;BankID,EDS;0
975;1431;92;92;NULL;4;{"processDefinitionId":"dnepr_dms-272:1:1"};;false;225;false;;BankID,EDS;0
976;1432;92;92;NULL;4;{"processDefinitionId":"dnepr_dms-272kr:1:1"};;false;225;false;;BankID,EDS;0
977;25;92;92;NULL;4;{"processDefinitionId":"dnepr_dms-280:1:1"};;false;225;false;;BankID,EDS;0
978;659;92;92;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk_2:1:1"};;false;212;false;;BankID,EDS;0
979;774;154;154;NULL;4;{"processDefinitionId":"dnepr_soc_144:1:1"};;false;14;false;;BankID,EDS;0
980;765;154;154;NULL;4;{"processDefinitionId":"dnepr_soc_help_148:1:1"};;false;14;false;;BankID,EDS;0
981;767;154;154;NULL;4;{"processDefinitionId":"dnepr_soc_help_150:1:1"};;false;14;false;;BankID,EDS;0
982;787;154;154;NULL;4;{"processDefinitionId":"dnepr_soc_help_175:1:1"};;false;14;false;;BankID,EDS;0
983;786;154;154;NULL;4;{"processDefinitionId":"dnepr_soc_help_177:1:1"};;false;14;false;;BankID,EDS;0
984;1383;154;154;NULL;4;{"processDefinitionId":"dnepr_soc_help_176:1:1"};;false;14;false;;BankID,EDS;0
985;780;154;154;NULL;4;{"processDefinitionId":"dnepr_soc_help_157:1:1"};;false;14;false;;BankID,EDS;0
986;776;154;154;NULL;4;{"processDefinitionId":"dnepr_soc_help_147:1:1"};;false;14;false;;BankID,EDS;0
987;762;154;154;NULL;4;{"processDefinitionId":"dnepr_soczah_139:1:1"};;false;14;false;;BankID,EDS;0
988;778;154;154;NULL;4;{"processDefinitionId":"dnepr_soczah_160:1:1"};;false;14;false;;BankID,EDS;0
989;775;154;154;NULL;4;{"processDefinitionId":"dnepr_soczah_154:1:1"};;false;14;false;;BankID,EDS;0
990;779;154;154;NULL;4;{"processDefinitionId":"dnepr_soczah_165:1:1"};;false;14;false;;BankID,EDS;0
991;781;154;154;NULL;4;{"processDefinitionId":"dnepr_soczah_163:1:1"};;false;14;false;;BankID,EDS;0
992;777;154;154;NULL;4;{"processDefinitionId":"dnepr_soczah_156:1:1"};;false;14;false;;BankID,EDS;0
993;759;154;154;NULL;4;{"processDefinitionId":"dnepr_soczah_142:1:1"};;false;14;false;;BankID,EDS;0
994;752;154;154;NULL;4;{"processDefinitionId":"socialhelp_kidsUkraine:1:1"};;false;14;false;;BankID,EDS;0
995;654;154;154;NULL;4;{"processDefinitionId":"subsidiesUkraine:1:1"};;false;14;false;;BankID,EDS;0
996;774;111;111;NULL;4;{"processDefinitionId":"dnepr_soc_144:1:1"};;false;14;false;;BankID,EDS;0
997;765;111;111;NULL;4;{"processDefinitionId":"dnepr_soc_help_148:1:1"};;false;14;false;;BankID,EDS;0
998;767;111;111;NULL;4;{"processDefinitionId":"dnepr_soc_help_150:1:1"};;false;14;false;;BankID,EDS;0
999;787;111;111;NULL;4;{"processDefinitionId":"dnepr_soc_help_175:1:1"};;false;14;false;;BankID,EDS;0
1000;786;111;111;NULL;4;{"processDefinitionId":"dnepr_soc_help_177:1:1"};;false;14;false;;BankID,EDS;0
1001;1383;111;111;NULL;4;{"processDefinitionId":"dnepr_soc_help_176:1:1"};;false;14;false;;BankID,EDS;0
1002;780;111;111;NULL;4;{"processDefinitionId":"dnepr_soc_help_157:1:1"};;false;14;false;;BankID,EDS;0
1003;776;111;111;NULL;4;{"processDefinitionId":"dnepr_soc_help_147:1:1"};;false;14;false;;BankID,EDS;0
1004;762;111;111;NULL;4;{"processDefinitionId":"dnepr_soczah_139:1:1"};;false;14;false;;BankID,EDS;0
1005;778;111;111;NULL;4;{"processDefinitionId":"dnepr_soczah_160:1:1"};;false;14;false;;BankID,EDS;0
1006;775;111;111;NULL;4;{"processDefinitionId":"dnepr_soczah_154:1:1"};;false;14;false;;BankID,EDS;0
1007;779;111;111;NULL;4;{"processDefinitionId":"dnepr_soczah_165:1:1"};;false;14;false;;BankID,EDS;0
1008;781;111;111;NULL;4;{"processDefinitionId":"dnepr_soczah_163:1:1"};;false;14;false;;BankID,EDS;0
1009;777;111;111;NULL;4;{"processDefinitionId":"dnepr_soczah_156:1:1"};;false;14;false;;BankID,EDS;0
1010;759;111;111;NULL;4;{"processDefinitionId":"dnepr_soczah_142:1:1"};;false;14;false;;BankID,EDS;0
1011;752;111;111;NULL;4;{"processDefinitionId":"socialhelp_kidsUkraine:1:1"};;false;14;false;;BankID,EDS;0
1012;654;111;111;NULL;4;{"processDefinitionId":"subsidiesUkraine:1:1"};;false;14;false;;BankID,EDS;0
1013;1463;50001;NULL;1;4;{"processDefinitionId":"common_mreo_6:1:1"};;false;12;false;;BankID,EDS;0 
1014;1465;50001;NULL;1;4;{"processDefinitionId":"common_mreo_7:1:1"};;false;12;false;;BankID,EDS;0
1015;1466;50001;NULL;1;4;{"processDefinitionId":"common_mreo_8:1:1"};;false;12;false;;BankID,EDS;0
1016;1467;50001;NULL;1;4;{"processDefinitionId":"common_mreo_9:1:1"};;false;12;false;;BankID,EDS;0
1017;1468;50001;NULL;1;4;{"processDefinitionId":"common_mreo_10:1:1"};;false;12;false;;BankID,EDS;0 
1018;1469;50001;NULL;1;4;{"processDefinitionId":"common_mreo_11:1:1"};;false;12;false;;BankID,EDS;0
1019;1470;50001;NULL;1;4;{"processDefinitionId":"common_mreo_12:1:1"};;false;12;false;;BankID,EDS;0
1020;1471;50001;NULL;1;4;{"processDefinitionId":"common_mreo_13:1:1"};;false;12;false;;BankID,EDS;0
1021;1;50022;NULL;22;4;{"processDefinitionId":"common_mvd_1_hand:1:58"};;false;306;false;;BankID,EDS;0
1022;786;486;486;NULL;4;{"processDefinitionId":"dnepr_soc_help_177:1:1"};;false;14;false;;BankID,EDS;0
1023;102;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_211:1:1"};;false;225;false;;BankID,EDS;0
1024;41;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_225:1:1"};;false;225;false;;BankID,EDS;0
1025;99;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_231:1:1"};;false;225;false;;BankID,EDS;0
1026;46;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_232:1:1"};;false;225;false;;BankID,EDS;0
1027;47;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_233:1:1"};;false;225;false;;BankID,EDS;0
1028;45;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_234:1:1"};;false;225;false;;BankID,EDS;0
1029;957;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_238a:1:1"};;false;225;false;;BankID,EDS;0
1030;957;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_238a:1:1"};;false;225;false;;BankID,EDS;0
1031;48;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_283:1:1"};;false;225;false;;BankID,EDS;0
1032;788;467;467;NULL;4;{"processDefinitionId":"znes_bud_393:1:1"};;false;225;false;;BankID,EDS;0
1033;21;50001;NULL;1;4;{"processDefinitionId":"subsidies_Ukr_result:1:1"};;false;14;false;;BankID,EDS;0
1034;22;12;12;NULL;4;{"processDefinitionId":"odes_archiv_392:1:1"};;false;1;true;;BankID,EDS;0
1035;30;5;5;NULL;4;{"processDefinitionId":"kalush_soczah_401:1:1"};;false;14;true;;BankID,EDS;0
1036;36;5;5;NULL;4;{"processDefinitionId":"kalush_uszn_400:1:1"};;false;1;true;;BankID,EDS;0
1037;31;5;5;NULL;4;{"processDefinitionId":"kalush_minsoc_399:1:1"};;false;1;true;;BankID,EDS;0
1038;40;467;467;NULL;4;{"processDefinitionId":"spend_meeting_404:1:1"};;false;1;false;;BankID,EDS;0
1039;687;92;92;NULL;4;{"processDefinitionId":"ternopol_rcnap_117:1:1"};;false;117;true;;BankID,EDS;0
1040;35;467;467;NULL;4;{"processDefinitionId":"kolon_cnap394:1:1"};;false;268;false;;BankID,EDS;0
1041;1422;20;20;NULL;4;{"processDefinitionId":"demo2:1:60054"};;true;246;true;;BankID,EDS;0
1042;1472;28;28;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_484:1:1"};;false;225;false;;BankID,EDS;0
1043;1422;13;13;NULL;4;{"processDefinitionId":"dnepr_cnap_246:1:1"};;true;246;true;;BankID,EDS;0
1044;786;5;5;NULL;4;{"processDefinitionId":"dnepr_soc_help_177:1:1"};;false;14;false;;BankID,EDS;0
1045;1425;465;465;NULL;4;{"processDefinitionId":"dnepr_cnap_245:1:1"};;true;246;true;;BankID,EDS;0
1046;1425;465;465;NULL;4;{"processDefinitionId":"dnepr_cnap_245:1:1"};;false;246;false;;BankID,EDS;0
1047;1425;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_245:1:1"};;false;246;false;;BankID,EDS;0
1048;1392;182;182;NULL;4;{"processDefinitionId":"cnap_417:1:1"};;false;225;false;;BankID,EDS;0
1049;11;479;479;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;225;true;;BankID,EDS;0
1050;1473;3;3;NULL;4;{"processDefinitionId":"lviv_lnu_arhiv_419:1:1"};;false;1;false;;BankID,EDS;0
1051;17;22;22;NULL;4;{"processDefinitionId":"nikolaev_oda_2:1:1"};;false;212;true;;BankID,EDS;0
1052;17;494;494;NULL;4;{"processDefinitionId":"nikolaev_oda_2:1:1"};;false;212;true;;BankID,EDS;0
1053;11;491;491;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;false;;BankID,EDS;0
1054;161;491;491;NULL;4;{"processDefinitionId":"ternopol_oda_209:1:1"};;false;212;false;;BankID,EDS;0
1055;1474;3;3;NULL;4;{"processDefinitionId":"lviv_lnu_arhiv_420:1:1"};;false;1;false;;BankID,EDS;0
1056;64;494;494;NULL;4;{"processDefinitionId":"lugansk_novopskov_407:1:1"};;false;212;true;;BankID,EDS;0
1057;1475;3;3;NULL;4;{"processDefinitionId":"lviv_lnu_arhiv_421:1:1"};;false;1;false;;BankID,EDS;0
1058;79;54;54;NULL;4;{"processDefinitionId":"zh_berdichiv_412:1:1"};;false;225;false;;BankID,EDS;0
1059;1406;50012;16;NULL;4;{"processDefinitionId":"dnepr_cnap_241:1:1"};;false;225;true;;BankID,EDS;0
1060;1466;50005;NULL;5;4;{"processDefinitionId":"common_mreo_8:1:1"};;false;12;false;;BankID,EDS;0
1061;1467;50005;NULL;5;4;{"processDefinitionId":"common_mreo_9:1:1"};;false;12;false;;BankID,EDS;0
1062;1468;50005;NULL;5;4;{"processDefinitionId":"common_mreo_10:1:1"};;false;12;false;;BankID,EDS;0 
1063;1469;50005;NULL;5;4;{"processDefinitionId":"common_mreo_11:1:1"};;false;12;false;;BankID,EDS;0
1064;1470;50005;NULL;5;4;{"processDefinitionId":"common_mreo_12:1:1"};;false;12;false;;BankID,EDS;0
1065;1463;50005;NULL;5;4;{"processDefinitionId":"common_mreo_6:1:1"};;false;12;false;;BankID,EDS;0 
1066;1471;50005;NULL;5;4;{"processDefinitionId":"common_mreo_13:1:1"};;false;12;false;;BankID,EDS;0
1067;1465;50005;NULL;5;4;{"processDefinitionId":"common_mreo_7:1:1"};;false;12;false;;BankID,EDS;0
1068;1415;50005;NULL;5;4;{"processDefinitionId":"common_mreo_3:1:1"};;false;12;true;;BankID,EDS;0
1069;15;92;92;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;212;false;;BankID,EDS;0
1070;155;1;1;NULL;4;{"processDefinitionId":"dnepr_dtek_457:1:1"};;false;1;true;;BankID,EDS;0
1071;1476;92;92;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;false;;BankID,EDS;0
1072;15;283;283;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;212;true;;BankID,EDS;0
1073;15;495;495;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;212;false;;BankID,EDS;0
1074;15;494;494;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;212;true;;BankID,EDS;0
1075;659;27;27;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk_2:1:1"};;false;212;true;;BankID,EDS;0
1076;1477;494;494;NULL;4;{"processDefinitionId":"novopscov_silrada_454:1:1"};;false;1;true;;BankID,EDS;0
1077;774;26;26;NULL;4;{"processDefinitionId":"dnepr_soc_144:1:1"};;false;14;false;;BankID,EDS;0
1078;765;26;26;NULL;4;{"processDefinitionId":"dnepr_soc_help_148:1:1"};;false;14;false;;BankID,EDS;0
1079;767;26;26;NULL;4;{"processDefinitionId":"dnepr_soc_help_150:1:1"};;true;14;false;;BankID,EDS;0
1080;787;26;26;NULL;4;{"processDefinitionId":"dnepr_soc_help_175:1:1"};;true;14;false;;BankID,EDS;0
1081;786;26;26;NULL;4;{"processDefinitionId":"dnepr_soc_help_177:1:1"};;true;14;false;;BankID,EDS;0
1082;1383;26;26;NULL;4;{"processDefinitionId":"dnepr_soc_help_176:1:1"};;true;14;false;;BankID,EDS;0
1083;780;26;26;NULL;4;{"processDefinitionId":"dnepr_soc_help_157:1:1"};;false;14;false;;BankID,EDS;0
1084;776;26;26;NULL;4;{"processDefinitionId":"dnepr_soc_help_147:1:1"};;false;14;false;;BankID,EDS;0
1085;762;26;26;NULL;4;{"processDefinitionId":"dnepr_soczah_139:1:1"};;true;14;false;;BankID,EDS;0
1086;778;26;26;NULL;4;{"processDefinitionId":"dnepr_soczah_160:1:1"};;true;14;false;;BankID,EDS;0
1087;775;26;26;NULL;4;{"processDefinitionId":"dnepr_soczah_154:1:1"};;false;14;false;;BankID,EDS;0
1088;779;26;26;NULL;4;{"processDefinitionId":"dnepr_soczah_165:1:1"};;false;14;false;;BankID,EDS;0
1089;781;26;26;NULL;4;{"processDefinitionId":"dnepr_soczah_163:1:1"};;false;14;false;;BankID,EDS;0
1090;777;26;26;NULL;4;{"processDefinitionId":"dnepr_soczah_156:1:1"};;false;14;false;;BankID,EDS;0
1091;759;26;26;NULL;4;{"processDefinitionId":"dnepr_soczah_142:1:1"};;false;14;false;;BankID,EDS;0
1092;752;26;26;NULL;4;{"processDefinitionId":"socialhelp_kidsUkraine:1:1"};;true;14;false;;BankID,EDS;0
1093;654;26;26;NULL;4;{"processDefinitionId":"subsidiesUkraine:1:1"};;false;14;false;;BankID,EDS;0
1094;774;283;283;NULL;4;{"processDefinitionId":"dnepr_soc_144:1:1"};;false;14;false;;BankID,EDS;0
1095;765;283;283;NULL;4;{"processDefinitionId":"dnepr_soc_help_148:1:1"};;false;14;false;;BankID,EDS;0
1096;767;283;283;NULL;4;{"processDefinitionId":"dnepr_soc_help_150:1:1"};;false;14;false;;BankID,EDS;0
1097;787;283;283;NULL;4;{"processDefinitionId":"dnepr_soc_help_175:1:1"};;false;14;false;;BankID,EDS;0
1098;786;283;283;NULL;4;{"processDefinitionId":"dnepr_soc_help_177:1:1"};;false;14;false;;BankID,EDS;0
1099;1383;283;283;NULL;4;{"processDefinitionId":"dnepr_soc_help_176:1:1"};;false;14;false;;BankID,EDS;0
1100;780;283;283;NULL;4;{"processDefinitionId":"dnepr_soc_help_157:1:1"};;false;14;false;;BankID,EDS;0
1101;776;283;283;NULL;4;{"processDefinitionId":"dnepr_soc_help_147:1:1"};;false;14;false;;BankID,EDS;0
1102;762;283;283;NULL;4;{"processDefinitionId":"dnepr_soczah_139:1:1"};;false;14;false;;BankID,EDS;0
1103;778;283;283;NULL;4;{"processDefinitionId":"dnepr_soczah_160:1:1"};;false;14;false;;BankID,EDS;0
1104;775;283;283;NULL;4;{"processDefinitionId":"dnepr_soczah_154:1:1"};;false;14;false;;BankID,EDS;0
1105;779;283;283;NULL;4;{"processDefinitionId":"dnepr_soczah_165:1:1"};;false;14;false;;BankID,EDS;0
1106;781;283;283;NULL;4;{"processDefinitionId":"dnepr_soczah_163:1:1"};;false;14;false;;BankID,EDS;0
1107;777;283;283;NULL;4;{"processDefinitionId":"dnepr_soczah_156:1:1"};;false;14;false;;BankID,EDS;0
1108;759;283;283;NULL;4;{"processDefinitionId":"dnepr_soczah_142:1:1"};;false;14;false;;BankID,EDS;0
1109;752;283;283;NULL;4;{"processDefinitionId":"socialhelp_kidsUkraine:1:1"};;false;14;false;;BankID,EDS;0
1110;654;283;283;NULL;4;{"processDefinitionId":"subsidiesUkraine:1:1"};;false;14;false;;BankID,EDS;0
1111;1407;16;16;NULL;4;{"processDefinitionId":"dnepr_cnap_242:1:1"};;false;225;true;;BankID,EDS;0
1112;1410;16;16;NULL;4;{"processDefinitionId":"dnepr_cnap_243:1:1"};;false;225;true;;BankID,EDS;0
1113;156;16;16;NULL;4;{"processDefinitionId":"dnepr_cnap_244:1:1"};;false;225;true;;BankID,EDS;0
1114;157;16;16;NULL;4;{"processDefinitionId":"dnepr_cnap_248:1:1"};;false;225;true;;BankID,EDS;0
1115;27;494;494;NULL;4;{"processDefinitionId":"novopscov_silrada_453:1:1"};;false;1;true;;BankID,EDS;0
1116;1479;494;494;NULL;4;{"processDefinitionId":"novopscov_silrada_455:1:1"};;false;1;true;;BankID,EDS;0
1117;39;494;494;NULL;4;{"processDefinitionId":"Lug_novopskov_458:1:1"};;false;1;true;;BankID,EDS;0
1118;1480;50026;NULL;26;4;{"processDefinitionId":"cherkasy_lmg_415:1:1"};;false;5;true;;BankID,EDS;0
1119;156;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_244:1:1"};;false;225;false;;BankID,EDS;0
1120;157;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_248:1:1"};;false;225;false;;BankID,EDS;0
1121;104;494;494;NULL;4;{"processDefinitionId":"novopskov_slrd_423:1:1"};;false;1;true;;BankID,EDS;0
1122;1423;4;4;NULL;1;{};http://www.cnap.if.ua/posl/2779;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1123;455;4;4;NULL;1;{};http://www.cnap.if.ua/posl/2769;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1124;193;4;4;NULL;1;{};http://www.cnap.if.ua/posl/125;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1125;194;4;4;NULL;1;{};http://www.cnap.if.ua/posl/3876;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1126;486;4;4;NULL;1;{};http://www.cnap.if.ua/posl/108;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1127;213;4;4;NULL;1;{};http://www.cnap.if.ua/posl/3751;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1128;1435;4;4;NULL;1;{};http://www.cnap.if.ua/posl/3885;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
